BHK,Size,Bathroom,Area Type_Built Area,Area Type_Carpet Area,Area Type_Super Area,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Furnished,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Point of Contact_Contact Agent,Point of Contact_Contact Builder,Point of Contact_Contact Owner
2,750,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,700,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
3,2036,3,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,600,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,700,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,800,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,1800,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
4,1560,4,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,1200,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4,2800,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,1000,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2,1250,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,800,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2,1200,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1,360,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,330,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
5,3000,5,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
3,900,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
1,500,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,1500,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2,1080,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,650,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2,661,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,596,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2,700,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,900,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,450,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1650,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,400,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1000,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,1200,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,500,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1,430,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,400,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1,500,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1750,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1570,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,690,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1,500,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,700,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,485,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
3,1600,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,600,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
3,2500,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1,500,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,214,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2,780,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,600,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,1900,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
3,1000,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
3,2000,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,1000,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4,3800,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3,2170,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,1250,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,1400,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1100,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,700,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3,1500,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,410,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,800,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1800,3,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2,950,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2,1000,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,700,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2,450,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,830,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2,1100,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1200,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,950,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,1000,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1130,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,1650,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,950,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,800,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1000,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
4,1815,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,90,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,450,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,650,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3,1600,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,700,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,490,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,966,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,400,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,150,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,475,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1,600,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,800,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
3,1500,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,1500,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1800,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,650,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,1500,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,30,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,900,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1800,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,800,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,850,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1,600,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1,520,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,400,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
4,3064,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
1,600,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2,920,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,970,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
4,2120,5,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2,1000,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2,980,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,2000,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,777,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2,1000,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2,100,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,800,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2,1100,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,550,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2,720,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,400,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,790,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,805,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1060,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1125,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1,1000,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,600,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1200,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
2,1300,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3,1600,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2,900,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,600,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,330,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,1340,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3,1450,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,550,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1,350,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,1000,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2,950,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1,250,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,700,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,900,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3,2750,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,850,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3,1300,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2,1200,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
3,1200,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,1125,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
4,3789,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2,973,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3,1710,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1750,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,600,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,800,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,795,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3,2200,3,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
3,1278,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,2200,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,1000,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1750,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1,500,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,800,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,2210,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,1400,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1080,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,497,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1,300,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,920,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
1,500,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,700,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,1200,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
2,750,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1,350,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1350,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,1400,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,2000,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
3,2000,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,475,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,470,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
3,1417,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2,1200,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2,1200,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,1080,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,1200,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3,1500,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,1100,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,500,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,875,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,160,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3,1800,4,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2,650,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2,100,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,750,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1742,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1,600,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1600,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3,1550,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,1050,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1,200,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
3,1350,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3,3200,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2,800,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
1,434,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,1000,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1,550,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3,1350,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,1600,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,120,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,1200,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
3,1100,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,400,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,450,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
3,1680,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
3,2500,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1,520,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,900,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
2,700,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3,1250,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3,1788,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1,48,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,600,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1250,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
2,1050,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1200,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1,300,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4,2520,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2,1100,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,450,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,2300,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1,450,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2,1200,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,650,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1050,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
2,820,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
4,3500,6,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1,750,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,440,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,200,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,400,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
2,700,3,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,275,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3,1900,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3,1400,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,200,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2,100,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
5,3000,5,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,400,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
6,4500,6,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,360,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,1300,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,1000,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,800,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3,1480,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3,1750,3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,1100,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1720,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,450,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1200,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1250,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,550,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2,950,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,786,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,550,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,600,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3,1200,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,950,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,805,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,1300,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,2800,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2,1800,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1965,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1,385,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,600,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,800,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,595,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1250,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,1115,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,450,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3,1286,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,550,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,450,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1000,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,650,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,1100,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,600,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,700,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,1200,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3,2400,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,800,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,500,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
3,1400,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2,1500,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,1000,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,600,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,1200,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1200,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,320,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3,750,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
1,600,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4,2550,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2,610,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
2,950,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,700,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4,1600,5,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,680,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,800,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,1000,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,450,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,320,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1,430,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2,600,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2,1300,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,850,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,800,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,950,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
3,1100,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2,900,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
4,272,4,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2,700,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2,1000,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,340,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1,450,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
2,710,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1,400,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,55,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2,1000,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3,1000,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
